Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
698,0.5,timed-search,0.1,50,5,12,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,404,16,1,5,10,16,1,5,10,4.518749999999969,537,1,1.5,5,9,2,0,NA,3.5408022130014074,0,0,
701,0.5,timed-search,0.1,50,7,9,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999877,1999,0,5,10,2000,true,4.5,0,387,12,1,1,10,12,1,1,10,4.5162499999999595,534,1,1.3333333333333333,5,3,4,0,NA,2.6570716855798744,0,0,
708,0.5,timed-search,0.1,50,3,5,42,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999835,1999,0,5,10,2000,true,4.5,0,356,12,0,1,11,12,0,1,11,4.501874999999996,536,1,1.75,2,5,5,0,NA,2.6655560183257,0,0,
703,0.5,timed-search,0.1,50,10,7,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,402,13,2,2,9,13,2,2,9,4.503749999999972,535,1,1.4615384615384615,6,4,3,0,NA,2.8864834859839203,0,0,
702,0.5,timed-search,0.1,50,8,7,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,407,18,2,2,14,18,2,2,14,4.517499999999988,537,1,1.1111111111111112,9,7,2,0,NA,3.984504703929175,0,0,
710,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999828,1999,0,5,10,2000,true,4.5,0,388,15,1,2,12,15,1,2,12,4.518124999999995,538,1,1.3333333333333333,6,5,4,0,NA,3.319961267118554,0,0,
709,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,402,7,1,0,6,7,1,0,6,4.514374999999963,534,1,1.2857142857142858,2,3,2,0,NA,1.5506022428353996,0,0,
711,0.5,timed-search,0.1,50,7,5,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999861,1999,0,5,10,2000,true,4.5,0,427,15,3,0,12,15,3,0,12,4.511249999999963,534,1,1.2,7,5,3,0,NA,3.325020781379911,0,0,
707,0.5,timed-search,0.1,50,5,4,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999815,1999,0,5,10,2000,true,4.5,0,417,10,3,1,6,10,3,1,6,4.504374999999974,535,1,1.6,3,2,5,0,NA,2.2200638268350343,0,0,
706,0.5,timed-search,0.1,50,6,10,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,438,6,0,0,6,6,0,0,6,4.5218749999999694,534,1,1.5,2,3,1,0,NA,1.326883206634425,0,0,
704,0.5,timed-search,0.1,50,8,6,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999808,1999,0,5,10,2000,true,4.5,0,424,19,3,3,13,19,3,3,13,4.509374999999964,534,1,1.1578947368421053,9,7,3,0,NA,4.213444213444247,0,0,
712,0.5,timed-search,0.1,50,7,6,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999824,1999,0,5,10,2000,true,4.5,0,382,17,2,1,14,17,2,1,14,4.523124999999997,538,1,1.411764705882353,6,8,3,0,NA,3.7584634517065107,0,0,
717,0.5,timed-search,0.1,50,9,10,31,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,408,8,1,0,7,8,1,0,7,4.509374999999964,534,1,1,2,3,3,0,NA,1.7740817740817882,0,0,
713,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,392,15,0,2,13,15,0,2,13,4.520625000000001,538,1,1.3333333333333333,4,5,6,0,NA,3.3181252592285353,0,0,
721,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999808,1999,0,5,10,2000,true,4.5,0,385,14,2,0,12,14,2,0,12,4.516249999999996,536,1,1.5714285714285714,4,8,2,0,NA,3.0999169665098285,0,0,
719,0.5,timed-search,0.1,50,9,5,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.094999999999981,1999,0,5,10,2000,true,4.5,0,400,19,4,1,14,19,4,1,14,4.515624999999983,537,1,1.368421052631579,4,6,9,0,NA,4.2076124567474205,0,0,
720,0.5,timed-search,0.1,50,10,5,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,416,19,3,1,15,19,3,1,15,4.502499999999993,535,1,1.4736842105263157,6,8,5,0,NA,4.219877845641316,0,0,
722,0.5,timed-search,0.1,50,8,6,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,405,15,1,3,11,15,1,3,11,4.506249999999981,535,1,1.6666666666666667,9,1,5,0,NA,3.3287101248266437,0,0,
714,0.5,timed-search,0.1,50,3,5,42,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999824,1999,0,5,10,2000,true,4.5,0,394,16,1,2,13,16,1,2,13,4.5093749999999915,536,1,1.625,2,7,7,0,NA,3.5481635481635547,0,0,
682,0.5,timed-search,0.1,50,9,9,32,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999982,1999,0,5,10,2000,true,4.5,0,401,18,1,5,12,18,1,5,12,4.516874999999966,535,1,1.7222222222222223,10,3,5,0,NA,3.9850560398505905,0,0,
718,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,407,8,2,0,6,8,2,0,6,4.503749999999983,534,1,1.625,1,2,5,0,NA,1.7762975298362542,0,0,
715,0.5,timed-search,0.1,50,6,9,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,418,16,1,3,12,16,1,3,12,4.501249999999971,532,1,1.1875,10,1,5,0,NA,3.554568175506826,0,0,
723,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,397,18,2,2,14,18,2,2,14,4.503749999999964,534,1,1.2777777777777777,2,8,8,0,NA,3.9966694421315894,0,0,
729,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999804,1999,0,5,10,2000,true,4.5,0,405,6,0,0,6,6,0,0,6,4.51499999999998,535,1,1.8333333333333333,2,1,3,0,NA,1.3289036544850557,0,0,
724,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999813,1999,0,5,10,2000,true,4.5,0,386,21,3,4,14,21,3,4,14,4.521249999999953,535,1,1.4761904761904763,6,7,8,0,NA,4.644733204313015,0,0,
731,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,431,14,1,1,12,14,1,1,12,4.5137499999999635,535,1,1.5,3,2,9,0,NA,3.1016338964276073,0,0,
730,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999833,1999,0,5,10,2000,true,4.5,0,377,18,3,1,14,18,3,1,14,4.502499999999972,534,1,1.8333333333333333,8,8,2,0,NA,3.9977790116602137,0,0,
732,0.5,timed-search,0.1,50,6,6,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999821,1999,0,5,10,2000,true,4.5,0,369,15,1,2,12,15,1,2,12,4.5124999999999895,536,1,1.6,3,7,5,0,NA,3.3240997229916975,0,0,
728,0.5,timed-search,0.1,50,5,4,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,412,19,2,3,14,19,2,3,14,4.517499999999995,538,1,1.368421052631579,7,5,7,0,NA,4.205866076369678,0,0,
737,0.5,timed-search,0.1,50,6,11,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999985,1999,0,5,10,2000,true,4.5,0,426,10,2,0,8,10,2,0,8,4.524374999999967,535,1,1.2,5,3,2,0,NA,2.2102500345351728,0,0,
738,0.5,timed-search,0.1,50,5,9,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999842,1999,0,5,10,2000,true,4.5,0,431,17,2,0,15,17,2,0,15,4.5112499999999764,536,1,1.1764705882352942,5,5,7,0,NA,3.768356885563888,0,0,
725,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.1349999999999827,1999,0,5,10,2000,true,4.5,0,415,15,1,1,13,15,1,1,13,4.510624999999974,533,1,1.6,7,5,3,0,NA,3.325481502009164,0,0,
739,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,415,19,2,4,13,19,2,4,13,4.522499999999981,537,1,1.4210526315789473,8,5,6,0,NA,4.201216141514666,0,0,
726,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,390,9,1,2,6,9,1,2,6,4.500624999999965,534,1,1.6666666666666667,2,4,3,0,NA,1.9997222607971272,0,0,
740,0.5,timed-search,0.1,50,7,4,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999813,1999,0,5,10,2000,true,4.5,0,401,22,3,2,17,22,3,2,17,4.513749999999975,537,1,1.6818181818181819,9,2,11,0,NA,4.8739961229576565,0,0,
743,0.5,timed-search,0.1,50,4,3,43,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,394,12,1,1,10,12,1,1,10,4.501874999999975,535,1,1.4166666666666667,2,8,2,0,NA,2.665556018325712,0,0,
744,0.5,timed-search,0.1,50,9,7,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,423,10,3,1,6,10,3,1,6,4.500624999999981,533,1,1.6,5,4,1,0,NA,2.2219136231079113,0,0,
735,0.5,timed-search,0.1,50,6,11,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,431,6,0,1,5,6,0,1,5,4.503124999999969,534,1,1.5,0,1,5,0,NA,1.332408049965311,0,0,
734,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,397,14,1,3,10,14,1,3,10,4.5150000000000015,538,1,1.5714285714285714,5,7,2,0,NA,3.1007751937984485,0,0,
741,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999855,1999,0,5,10,2000,true,4.5,0,425,13,2,2,9,13,2,2,9,4.504374999999979,534,1,1.4615384615384615,3,6,4,0,NA,2.886082974885541,0,0,
736,0.5,timed-search,0.1,50,5,11,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999864,1999,0,5,10,2000,true,4.5,0,385,10,0,5,5,10,0,5,5,4.515624999999966,535,1,1.3,4,5,1,0,NA,2.214532871972335,0,0,
733,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,428,22,2,7,13,22,2,7,13,4.509374999999989,537,1,1.2727272727272727,4,11,7,0,NA,4.878724878724891,0,0,
747,0.5,timed-search,0.1,50,8,9,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999804,1999,0,5,10,2000,true,4.5,0,435,12,0,2,10,12,0,2,10,4.5043749999999685,533,1,1.0833333333333333,2,3,7,0,NA,2.6640765922020444,0,0,
745,0.5,timed-search,0.1,50,8,8,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999844,1999,0,5,10,2000,true,4.5,0,421,19,4,3,12,19,4,3,12,4.517499999999989,538,1,1.4210526315789473,3,8,8,0,NA,4.205866076369683,0,0,
749,0.5,timed-search,0.1,50,5,8,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,365,13,1,4,8,13,1,4,8,4.519999999999993,538,1,1.5384615384615385,5,6,2,0,NA,2.8761061946902697,0,0,
748,0.5,timed-search,0.1,50,3,7,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,399,14,2,2,10,14,2,2,10,4.5131249999999685,535,1,1.3571428571428572,6,3,5,0,NA,3.102063426118288,0,0,
727,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,416,9,0,1,8,9,0,1,8,4.508749999999966,534,1,1.7777777777777777,0,3,6,0,NA,1.9961186581646948,0,0,
750,0.5,timed-search,0.1,50,7,6,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999813,1999,0,5,10,2000,true,4.5,0,422,10,4,3,3,10,4,3,3,4.501249999999989,534,1,1.2,8,0,2,0,NA,2.2216051096917577,0,0,
755,0.5,timed-search,0.1,50,6,14,30,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.01499999999998,1999,0,5,10,2000,true,4.5,0,424,5,1,2,2,5,1,2,2,4.50562499999997,532,1,1.2,3,1,1,0,NA,1.1097239561659111,0,0,
753,0.5,timed-search,0.1,50,4,11,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,384,16,1,5,10,16,1,5,10,4.5206249999999715,536,1,1.5,5,6,5,0,NA,3.5393336098437937,0,0,
758,0.5,timed-search,0.1,50,7,6,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999842,1999,0,5,10,2000,true,4.5,0,415,11,1,1,9,11,1,1,9,4.512499999999972,535,1,1.1818181818181819,4,3,4,0,NA,2.437673130193921,0,0,
760,0.5,timed-search,0.1,50,6,3,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999984,1999,0,5,10,2000,true,4.5,0,400,16,2,2,12,16,2,2,12,4.5124999999999735,535,1,1.75,6,5,5,0,NA,3.5457063711911565,0,0,
759,0.5,timed-search,0.1,50,6,6,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999804,1999,0,5,10,2000,true,4.5,0,408,14,0,1,13,14,0,1,13,4.51687499999998,538,1,1.2142857142857142,6,4,4,0,NA,3.099488030994894,0,0,
746,0.5,timed-search,0.1,50,8,4,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,390,8,1,0,7,8,1,0,7,4.5106249999999655,533,1,1.75,1,3,4,0,NA,1.773590134404891,0,0,
756,0.5,timed-search,0.1,50,6,10,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999829,1999,0,5,10,2000,true,4.5,0,419,11,1,2,8,11,1,2,8,4.5162499999999755,536,1,1.6363636363636365,1,2,8,0,NA,2.4356490451148765,0,0,
762,0.5,timed-search,0.1,50,5,13,32,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999815,1999,0,5,10,2000,true,4.5,0,370,15,1,4,10,15,1,4,10,4.524999999999992,539,1,1.4,2,7,6,0,NA,3.314917127071829,0,0,
742,0.5,timed-search,0.1,50,4,12,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,424,12,0,1,11,12,0,1,11,4.518124999999988,535,1,1.4166666666666667,3,5,4,0,NA,2.6559690136948473,0,0,
751,0.5,timed-search,0.1,50,4,2,44,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,403,17,1,1,15,17,1,1,15,4.503749999999986,536,1,2.1176470588235294,5,4,8,0,NA,3.774632250902038,0,0,
752,0.5,timed-search,0.1,50,5,12,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999813,1999,0,5,10,2000,true,4.5,0,378,15,2,5,8,15,2,5,8,4.509374999999997,537,1,1.4666666666666666,7,5,3,0,NA,3.326403326403329,0,0,
763,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999821,1999,0,5,10,2000,true,4.5,0,441,11,1,1,9,11,1,1,9,4.506249999999954,533,1,1.7272727272727273,4,1,6,0,NA,2.441054091539553,0,0,
754,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999835,1999,0,5,10,2000,true,4.5,0,390,15,1,2,12,15,1,2,12,4.508749999999984,536,1,1.6666666666666667,4,5,6,0,NA,3.326864430274478,0,0,
765,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,393,16,4,1,11,16,4,1,11,4.5043749999999925,535,1,1.375,2,12,2,0,NA,3.5521021229360406,0,0,
705,0.5,timed-search,0.1,50,6,9,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,410,19,0,3,16,19,0,3,16,4.51187499999999,537,1,1.368421052631579,5,7,7,0,NA,4.211109571962885,0,0,
764,0.5,timed-search,0.1,50,4,7,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,367,24,2,4,18,24,2,4,18,4.508749999999994,537,1,2,8,6,10,0,NA,5.322983088439154,0,0,
770,0.5,timed-search,0.1,50,5,4,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999842,1999,0,5,10,2000,true,4.5,0,438,7,1,0,6,7,1,0,6,4.518124999999969,534,1,1.5714285714285714,3,2,2,0,NA,1.5493152579886673,0,0,
768,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999826,1999,0,5,10,2000,true,4.5,0,410,16,1,2,13,16,1,2,13,4.511249999999995,535,1,1.1875,7,5,4,0,NA,3.5466888334718796,0,0,
716,0.5,timed-search,0.1,50,6,11,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,425,14,2,4,8,14,2,4,8,4.508124999999978,535,1,1.3571428571428572,5,3,6,0,NA,3.1055039511992386,0,0,
772,0.5,timed-search,0.1,50,6,7,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999804,1999,0,5,10,2000,true,4.5,0,388,11,1,1,9,11,1,1,9,4.520624999999986,537,1,1.1818181818181819,4,3,4,0,NA,2.4332918567676005,0,0,
776,0.5,timed-search,0.1,50,5,9,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999844,1999,0,5,10,2000,true,4.5,0,414,10,0,2,8,10,0,2,8,4.503124999999964,532,1,1.8,5,3,2,0,NA,2.220680083275521,0,0,
767,0.5,timed-search,0.1,50,6,9,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.214999999999984,1999,0,5,10,2000,true,4.5,0,416,16,1,3,12,16,1,3,12,4.506874999999994,535,1,1.5625,4,6,6,0,NA,3.550131743170162,0,0,
777,0.5,timed-search,0.1,50,3,13,34,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.094999999999982,1999,0,5,10,2000,true,4.5,0,411,14,0,3,11,14,0,3,11,4.50812499999997,534,1,1.0714285714285714,2,5,7,0,NA,3.105503951199244,0,0,
757,0.5,timed-search,0.1,50,1,11,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.2149999999999832,1999,0,5,10,2000,true,4.5,0,410,14,1,2,11,14,1,2,11,4.5087499999999885,536,1,1.4285714285714286,3,2,9,0,NA,3.1050734682561765,0,0,
766,0.5,timed-search,0.1,50,3,8,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,400,15,2,4,9,15,2,4,9,4.509374999999996,537,1,1.4666666666666666,5,3,7,0,NA,3.3264033264033293,0,0,
774,0.5,timed-search,0.1,50,6,4,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,433,5,1,1,3,5,1,1,3,4.514374999999963,533,1,1.6,1,3,1,0,NA,1.107573030596714,0,0,
761,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999842,1999,0,5,10,2000,true,4.5,0,406,11,0,1,10,11,0,1,10,4.511874999999976,535,1,1.4545454545454546,2,2,7,0,NA,2.4380108048206255,0,0,
779,0.5,timed-search,0.1,50,4,9,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.094999999999984,1999,0,5,10,2000,true,4.5,0,361,14,1,1,12,14,1,1,12,4.516874999999981,537,1,1.5714285714285714,2,8,4,0,NA,3.0994880309948933,0,0,
780,0.5,timed-search,0.1,50,4,10,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999844,1999,0,5,10,2000,true,4.5,0,396,19,2,4,13,19,2,4,13,4.5106249999999894,536,1,1.4736842105263157,8,6,5,0,NA,4.2122765692115935,0,0,
783,0.5,timed-search,0.1,50,4,11,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.974999999999985,1999,0,5,10,2000,true,4.5,0,379,10,0,2,8,10,0,2,8,4.5168749999999855,536,1,1.2,4,1,5,0,NA,2.2139200221392072,0,0,
778,0.5,timed-search,0.1,50,3,6,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999983,1999,0,5,10,2000,true,4.5,0,428,8,1,1,6,8,1,1,6,4.503749999999976,533,1,1.25,2,6,0,0,NA,1.7762975298362569,0,0,
784,0.5,timed-search,0.1,50,4,6,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,397,16,2,2,12,16,2,2,12,4.5043749999999925,536,1,1.125,9,4,3,0,NA,3.5521021229360406,0,0,
781,0.5,timed-search,0.1,50,4,7,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,406,21,1,2,18,21,1,2,18,4.518124999999984,537,1,1.2380952380952381,11,6,4,0,NA,4.647945773965986,0,0,
791,0.5,timed-search,0.1,50,2,5,43,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999822,1999,0,5,10,2000,true,4.5,0,403,16,1,2,13,16,1,2,13,4.502499999999956,533,1,1.3125,6,7,3,0,NA,3.55358134369798,0,0,
769,0.5,timed-search,0.1,50,6,9,35,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0949999999999822,1999,0,5,10,2000,true,4.5,0,408,9,1,1,7,9,1,1,7,4.509999999999981,535,1,1.6666666666666667,3,2,4,0,NA,1.9955654101995648,0,0,
787,0.5,timed-search,0.1,50,6,5,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999828,1999,0,5,10,2000,true,4.5,0,429,8,2,2,4,8,2,2,4,4.519374999999983,534,1,1.25,1,4,3,0,NA,1.7701562716083594,0,0,
790,0.5,timed-search,0.1,50,5,7,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999806,1999,0,5,10,2000,true,4.5,0,355,13,3,1,9,13,3,1,9,4.514999999999981,535,1,1.5384615384615385,4,6,3,0,NA,2.8792912513842865,0,0,
786,0.5,timed-search,0.1,50,5,6,39,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,384,14,5,1,8,14,5,1,8,4.500624999999993,536,1,1.4285714285714286,1,9,4,0,NA,3.110679072351067,0,0,
782,0.5,timed-search,0.1,50,3,11,36,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,437,15,1,4,10,15,1,4,10,4.508749999999973,536,1,1.0666666666666667,8,2,5,0,NA,3.326864430274486,0,0,
771,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,424,18,2,0,16,18,2,0,16,4.5156249999999805,536,1,1.1666666666666667,15,2,1,0,NA,3.98615916955019,0,0,
788,0.5,timed-search,0.1,50,7,2,41,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999808,1999,0,5,10,2000,true,4.5,0,414,8,2,0,6,8,2,0,6,4.502499999999966,532,1,1.25,6,0,2,0,NA,1.7767906718489863,0,0,
796,0.5,timed-search,0.1,50,5,3,42,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0549999999999826,1999,0,5,10,2000,true,4.5,0,413,13,2,0,11,13,2,0,11,4.5056249999999745,535,1,1.8461538461538463,4,3,6,0,NA,2.8852822860313663,0,0,
798,0.5,timed-search,0.1,50,5,8,37,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,432,12,1,3,8,12,1,3,8,4.518749999999957,533,1,1.4166666666666667,5,3,4,0,NA,2.6556016597510625,0,0,
799,0.5,timed-search,0.1,50,7,12,31,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.2149999999999794,1999,0,5,10,2000,true,4.5,0,389,16,2,0,14,16,2,0,14,4.504374999999982,536,1,1.125,5,8,3,0,NA,3.5521021229360485,0,0,
793,0.5,timed-search,0.1,50,8,9,33,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.054999999999987,1999,0,5,10,2000,true,4.5,0,429,18,2,2,14,18,2,2,14,4.502499999999961,533,1,1.6666666666666667,7,4,7,0,NA,3.997779011660223,0,0,
795,0.5,timed-search,0.1,50,4,8,38,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,385,22,1,5,16,22,1,5,16,4.511874999999985,537,1,1.5454545454545454,8,8,6,0,NA,4.876021609641241,0,0,
803,0.5,timed-search,0.1,50,1,9,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,392,16,0,2,14,16,0,2,14,4.5018749999999885,535,1,1.25,6,3,7,0,NA,3.554074691100939,0,0,
789,0.5,timed-search,0.1,50,5,5,40,1,1,1,Clumped-Poisson,5,6,Randomly placed,0.9749999999999842,1999,0,5,10,2000,true,4.5,0,397,18,1,3,14,18,1,3,14,4.503749999999971,534,1,1.2777777777777777,5,7,6,0,NA,3.9966694421315827,0,0,
